,operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,numNodes,tasksPerNode,parallelism,totalTime_beegfs,totalTime_localssd,totalTime_nfs,totalTime_tmpfs,trMiB_beegfs,trMiB_localssd,trMiB_nfs,trMiB_tmpfs,trMiB_ave_beegfs,trMiB_ave_localssd,trMiB_ave_nfs,trMiB_ave_tmpfs,selectStorage
281,0.0,0.0,4096.0,51200.0,2.0,2.0,1.0,2.0,40.95556666666667,82.00043333333333,229.30953333333332,7.4071,1250.8900666666666,640.3755333333334,223.279,6912.502566666667,1306.0786833333334,608.2896499999999,167.95046666666667,6557.992816666666,ave_nfs
282,0.0,0.0,4096.0,51200.0,4.0,1.0,4.0,4.0,23.679333333333332,87.68836666666668,454.1838333333333,3.9169666666666667,2163.2417,583.8866333333334,112.73016666666666,13072.902166666667,2429.9938888888887,1141.0627749999999,259.32047777777774,13065.702066666665,nfs
283,0.0,0.0,4096.0,51200.0,4.0,2.0,2.0,4.0,20.7257,45.858533333333334,228.0583333333333,4.140266666666666,2473.2984666666666,1123.7182333333333,224.504,12375.913266666665,2429.9938888888887,1141.0627749999999,259.32047777777774,13065.702066666665,nfs
284,0.0,0.0,4096.0,51200.0,4.0,4.0,1.0,4.0,19.32936666666667,25.671599999999998,116.17160000000001,3.7241666666666666,2653.4415,2002.8438,440.7272666666666,13748.290766666667,2429.9938888888887,1141.0627749999999,259.32047777777774,13065.702066666665,ave_nfs
285,0.0,0.0,4096.0,51200.0,8.0,1.0,8.0,8.0,22.217166666666667,90.50636666666666,462.8766,2.279866666666667,2305.706066666667,566.2338666666666,110.68286666666665,22457.689433333333,4347.492845454545,1479.1521333333333,412.0777166666667,24290.275983333337,nfs
286,0.0,0.0,4096.0,51200.0,8.0,2.0,4.0,8.0,10.118566666666666,55.01466666666666,227.09853333333334,2.1453333333333333,5073.737366666667,936.4338333333332,225.45280000000002,23876.07786666667,4347.492845454545,1479.1521333333333,412.0777166666667,24290.275983333337,nfs
287,0.0,0.0,4096.0,51200.0,8.0,4.0,2.0,8.0,9.977766666666668,24.233666666666664,114.96289999999999,2.148633333333333,5132.238566666667,2137.7750666666666,445.3611333333333,23834.670499999997,4347.492845454545,1479.1521333333333,412.0777166666667,24290.275983333337,ave_nfs
288,0.0,0.0,4096.0,51200.0,8.0,8.0,1.0,8.0,9.96735,22.648666666666667,59.06686666666667,1.8968666666666667,5143.68765,2276.1657666666665,866.8140666666667,26992.666133333332,4347.492845454545,1479.1521333333333,412.0777166666667,24290.275983333337,ave_nfs
289,0.0,0.0,4096.0,51200.0,16.0,1.0,16.0,16.0,23.2156,88.49543333333334,452.95795,1.2512999999999999,2205.504966666667,578.6015333333334,113.03475,40925.07673333333,8468.77645,2174.0999066666673,698.1413214285715,39414.74729333333,nfs
290,0.0,0.0,4096.0,51200.0,16.0,2.0,8.0,16.0,5.1055,63.4022,226.6917,1.2066999999999999,10042.469433333334,809.1837999999999,225.8574,42429.5222,8468.77645,2174.0999066666673,698.1413214285716,39414.74729333333,nfs
291,0.0,0.0,4096.0,51200.0,16.0,4.0,4.0,16.0,5.1528,21.145066666666665,114.03093333333334,1.0878666666666668,9945.974833333334,2433.0149,449.0011,47103.1202,8468.77645,2174.0999066666673,698.1413214285716,39414.74729333333,nfs
292,0.0,0.0,4096.0,51200.0,16.0,8.0,2.0,16.0,4.91065,21.81273333333333,58.02713333333333,1.1018000000000001,10426.44315,2363.3125,882.3464333333333,46479.22586666667,8468.77645,2174.0999066666673,698.1413214285716,39414.74729333333,ave_nfs
293,0.0,0.0,4096.0,51200.0,16.0,16.0,1.0,16.0,4.937166666666666,11.151266666666666,31.499366666666663,2.542666666666667,10376.045433333335,4686.3868,1625.4314000000002,20136.791466666666,8468.77645,2174.0999066666673,698.1413214285716,39414.74729333333,ave_nfs
294,0.0,0.0,4096.0,51200.0,32.0,1.0,32.0,32.0,25.406066666666664,88.85053333333333,453.02365,0.7741333333333333,2015.2822333333334,576.4448333333333,113.0184,66167.7493,14029.519713333333,1805.7078799999997,1070.3719588235294,72523.65673333334,nfs
295,0.0,0.0,4096.0,51200.0,32.0,2.0,16.0,32.0,4.1795,76.28786666666667,226.53503333333333,0.7869333333333334,12255.183333333334,672.7491666666666,226.0136,65118.071266666666,14029.519713333333,1805.7078799999997,1070.3719588235294,72523.65673333334,nfs
296,0.0,0.0,4096.0,51200.0,32.0,4.0,8.0,32.0,3.1465333333333327,25.04263333333333,113.61643333333332,0.6202,16276.841966666667,2046.1529,450.63899999999995,82558.05456666667,14029.519713333333,1805.7078799999997,1070.3719588235294,72523.65673333334,nfs
297,0.0,0.0,4096.0,51200.0,32.0,8.0,4.0,32.0,2.630433333333333,24.227999999999998,57.307866666666676,0.5550666666666667,19492.483833333332,2168.4679333333333,893.4204666666666,92320.3862,14029.519713333333,1805.7078799999997,1070.3719588235294,72523.65673333334,nfs
298,0.0,0.0,4096.0,51200.0,32.0,16.0,2.0,32.0,2.5504666666666664,14.716099999999999,30.2538,1.6240666666666668,20107.8072,3564.7245666666663,1692.4076666666667,32165.962466666668,14029.519713333333,1805.7078799999997,1070.3719588235294,72523.65673333334,ave_nfs
299,0.0,0.0,4096.0,51200.0,32.0,32.0,1.0,32.0,,,18.779966666666667,0.5288666666666666,,,2727.6147666666666,96811.7166,,,1070.3719588235294,72523.65673333334,ave_nfs
300,0.0,0.0,4096.0,51200.0,64.0,1.0,64.0,64.0,25.419966666666667,93.21086666666667,453.44915,0.6779999999999999,2014.1919333333335,550.1440333333334,112.9126,75647.82830000001,16218.109020000002,2048.2676285714288,955.5284470588234,117572.21636666667,nfs
301,0.0,0.0,4096.0,51200.0,64.0,2.0,32.0,64.0,4.396,83.86976666666666,226.47236666666666,0.6328333333333332,11649.237833333333,611.1736999999999,226.07613333333333,81357.8144,16218.109020000002,2048.2676285714288,955.5284470588234,117572.21636666667,nfs
302,0.0,0.0,4096.0,51200.0,64.0,4.0,16.0,64.0,2.9416333333333333,26.95405,113.4735,0.3877333333333333,17421.073833333332,1904.9631,451.2066333333334,132080.64963333332,16218.109020000002,2048.2676285714288,955.5284470588234,117572.21636666667,nfs
303,0.0,0.0,4096.0,51200.0,64.0,8.0,8.0,64.0,2.1218,22.079266666666665,57.00256666666667,0.3156666666666667,24137.682666666664,2327.141133333333,898.2054666666667,162310.53163333333,16218.109020000002,2048.2676285714288,955.5284470588234,117572.21636666667,nfs
304,0.0,0.0,4096.0,51200.0,64.0,16.0,4.0,64.0,1.9816,10.708633333333333,29.421400000000002,0.6598,25868.358833333332,4800.148,1740.2416999999998,77606.54383333334,16218.109020000002,2048.2676285714288,955.5284470588234,117572.21636666667,ave_nfs
305,0.0,0.0,4096.0,51200.0,64.0,32.0,2.0,64.0,,,25.45526666666667,0.2902666666666667,,,2023.6562000000001,176429.93039999998,,,955.5284470588234,117572.21636666667,ave_nfs
306,0.0,0.0,4096.0,51200.0,128.0,1.0,128.0,128.0,25.723566666666667,94.19636666666668,453.38779999999997,0.7514666666666666,1990.4211666666667,544.7255333333334,112.92785,68369.16523333333,16249.663385714288,1922.934113333333,939.6881235294117,164682.91241111112,nfs
307,0.0,0.0,4096.0,51200.0,128.0,2.0,64.0,128.0,4.364466666666666,83.37566666666667,226.48206666666667,0.5846333333333333,11732.549133333334,614.5081333333334,226.06643333333332,87601.37356666666,16249.663385714288,1922.934113333333,939.6881235294117,164682.91241111112,nfs
308,0.0,0.0,4096.0,51200.0,128.0,4.0,32.0,128.0,2.9577666666666667,28.89046666666667,113.35363333333333,0.32356666666666667,17316.034066666667,1784.1426333333332,451.6839333333333,158386.15473333336,16249.663385714288,1922.934113333333,939.6881235294117,164682.91241111112,nfs
309,0.0,0.0,4096.0,51200.0,128.0,8.0,16.0,128.0,1.9680666666666664,23.3011,56.856899999999996,0.20573333333333332,26016.558266666663,2204.6745666666666,900.5060333333332,249084.28683333332,16249.663385714288,1922.934113333333,939.6881235294117,164682.91241111112,nfs
310,0.0,0.0,4096.0,51200.0,128.0,16.0,8.0,128.0,1.818,11.535966666666667,29.113933333333335,0.48946666666666666,28164.29975,4466.6197,1758.6302666666668,104800.2278,16249.663385714288,1922.934113333333,939.6881235294117,164682.91241111112,ave_nfs
311,0.0,0.0,4096.0,51200.0,128.0,32.0,4.0,128.0,,,27.106733333333334,0.16073333333333334,,,1912.7274666666665,319856.2663,,,939.6881235294117,164682.91241111112,ave_nfs
312,0.0,0.0,4096.0,51200.0,256.0,1.0,256.0,256.0,27.061233333333334,385.7101,,0.6991999999999999,1892.0068333333331,132.86666666666667,,73833.42896666667,11790.978707142858,4966.241446666667,,210176.5905388889,localssd
313,0.0,0.0,4096.0,51200.0,256.0,2.0,128.0,256.0,,,226.41516666666666,0.6140333333333333,,,226.1333,83554.61460000002,,,1032.0865999999999,210176.5905388889,nfs
314,0.0,0.0,4096.0,51200.0,256.0,4.0,64.0,256.0,4.759733333333333,34.39733333333333,113.30290000000001,0.26230000000000003,10815.472033333333,1488.7041333333334,451.88623333333334,195900.21583333332,11790.978707142858,4966.241446666667,1032.0865999999999,210176.5905388889,nfs
315,0.0,0.0,4096.0,51200.0,256.0,8.0,32.0,256.0,4.971666666666667,20.118133333333333,56.725699999999996,0.17579999999999998,10314.575133333334,2633.4908666666665,902.5894666666667,291547.3826666667,11790.978707142858,4966.241446666667,1032.0865999999999,210176.5905388889,nfs
316,0.0,0.0,4096.0,51200.0,256.0,16.0,16.0,256.0,3.6288,7.553766666666667,28.79286666666667,0.41936666666666667,18636.524066666665,6778.745033333333,1778.2539333333334,122880.84666666666,11790.978707142858,4966.241446666667,1032.0865999999999,210176.5905388889,ave_nfs
317,0.0,0.0,4096.0,51200.0,256.0,32.0,8.0,256.0,2.9671,3.7108666666666665,28.7539,0.1038,20048.98385,13797.400533333333,1801.5700666666664,493343.0545,11790.978707142858,4966.241446666667,1032.0865999999999,210176.5905388889,ave_nfs
318,0.0,0.0,4096.0,51200.0,512.0,4.0,128.0,512.0,5.157,37.76683333333333,113.26546666666667,0.32913333333333333,9953.304100000001,1372.0097666666668,452.0353333333333,155698.55813333334,15659.704654545456,5908.831666666666,1325.9121083333334,363013.83373333333,nfs
319,0.0,0.0,4096.0,51200.0,512.0,8.0,64.0,512.0,5.052666666666666,15.457466666666667,56.69913333333333,0.1322,10148.660466666668,3314.9034666666666,903.0122666666666,389057.07803333335,15659.704654545456,5908.831666666666,1325.9121083333334,363013.83373333333,nfs
320,0.0,0.0,4096.0,51200.0,512.0,16.0,32.0,512.0,2.9402000000000004,12.067033333333333,28.907066666666665,0.3740666666666666,18961.630833333333,4661.287633333333,1771.2636,137683.47533333334,15659.704654545456,5908.831666666666,1325.9121083333334,363013.83373333333,ave_nfs
321,0.0,0.0,4096.0,51200.0,512.0,32.0,16.0,512.0,1.8599,3.5836666666666663,23.537499999999998,0.06653333333333333,27532.9825,14287.1258,2177.337233333333,769616.2234333333,15659.704654545454,5908.831666666666,1325.9121083333334,363013.83373333333,ave_nfs
322,0.0,0.0,4096.0,51200.0,1024.0,8.0,128.0,1024.0,5.7552666666666665,21.8766,56.71450000000001,0.19799999999999998,8905.250233333334,2348.2491999999997,902.7677333333332,259413.18753333332,16643.221444444447,7504.181311111111,1552.5906222222222,469996.8746888889,nfs
323,0.0,0.0,4096.0,51200.0,1024.0,16.0,64.0,1024.0,4.582533333333333,8.805266666666666,28.860966666666666,0.2386,12728.396333333332,5967.300533333332,1774.1035666666667,214675.45750000002,16643.221444444447,7504.181311111111,1552.5906222222222,469996.8746888889,ave_nfs
324,0.0,0.0,4096.0,51200.0,1024.0,32.0,32.0,1024.0,1.8098,3.606566666666667,25.8526,0.055433333333333334,28296.017766666668,14196.994200000001,1980.9005666666665,935901.9790333332,16643.221444444447,7504.181311111111,1552.5906222222222,469996.8746888889,ave_nfs
325,0.0,0.0,4096.0,51200.0,2048.0,16.0,128.0,2048.0,,9.300233333333333,32.31106666666667,0.3399666666666667,,5981.803933333333,1585.6310666666668,150893.65506666666,,10096.102333333332,1626.8165666666666,368313.5019166667,nfs
326,0.0,0.0,4096.0,51200.0,2048.0,32.0,64.0,2048.0,2.2661,3.6031,30.710733333333334,0.08839999999999999,23565.271666666667,14210.400733333334,1668.0020666666667,585733.3487666667,23565.271666666667,10096.102333333332,1626.8165666666666,368313.5019166667,ave_nfs
327,0.0,0.0,1048576.0,1024.0,2.0,1.0,2.0,2.0,0.37966666666666665,0.9783333333333334,9.881666666666668,0.16153333333333333,2732.0688666666665,1046.7375666666667,103.69726666666668,6352.977233333334,2648.66085,1406.4005833333333,160.59028333333333,6633.0021166666675,nfs
328,0.0,0.0,1048576.0,1024.0,2.0,2.0,1.0,2.0,0.3993,0.5935,4.7084,0.14816666666666667,2565.2528333333335,1766.0636000000002,217.4833,6913.026999999999,2648.66085,1406.4005833333333,160.59028333333333,6633.0021166666675,ave_nfs
329,0.0,0.0,1048576.0,1024.0,4.0,1.0,4.0,4.0,0.19813333333333336,0.9912333333333333,9.654200000000001,0.08493333333333335,5169.604266666666,1033.3531666666665,106.06816666666667,12162.4079,4799.671766666667,2162.103577777778,252.05757777777777,12707.413266666665,nfs
330,0.0,0.0,1048576.0,1024.0,4.0,2.0,2.0,4.0,0.2288,0.854,4.629766666666667,0.08063333333333333,4476.834433333333,1721.995766666667,221.17683333333332,12700.0179,4799.671766666667,2162.103577777778,252.05757777777777,12707.413266666665,nfs
331,0.0,0.0,1048576.0,1024.0,4.0,4.0,1.0,4.0,0.22833333333333336,0.27453333333333335,2.3874666666666666,0.07723333333333333,4752.5766,3730.9617999999996,428.9277333333334,13259.813999999998,4799.671766666667,2162.103577777778,252.05757777777777,12707.413266666665,ave_nfs
332,0.0,0.0,1048576.0,1024.0,8.0,1.0,8.0,8.0,0.21383333333333332,0.9701666666666666,9.404466666666666,0.0517,4819.563333333333,1055.9981,108.88603333333333,19825.269366666667,7045.8633,2760.4053416666666,401.3906,22571.222975,nfs
333,0.0,0.0,1048576.0,1024.0,8.0,2.0,4.0,8.0,0.20579999999999998,0.4129666666666667,4.591366666666667,0.0467,4980.889833333334,2481.1075666666666,223.0289,21945.952133333336,7045.8633,2760.4053416666666,401.3906,22571.222975,nfs
334,0.0,0.0,1048576.0,1024.0,8.0,4.0,2.0,8.0,0.12960000000000002,0.2363333333333333,2.3366666666666664,0.04206666666666667,7906.611033333334,4335.933599999999,438.23273333333333,24327.608966666667,7045.8633,2760.4053416666666,401.3906,22571.222975,ave_nfs
335,0.0,0.0,1048576.0,1024.0,8.0,8.0,1.0,8.0,0.0984,0.32336666666666664,1.2257999999999998,0.042333333333333334,10476.389000000001,3168.5820999999996,835.4147333333334,24186.061433333332,7045.8633,2760.4053416666666,401.3906,22571.222975,ave_nfs
336,0.0,0.0,1048576.0,1024.0,16.0,1.0,16.0,16.0,0.22606666666666667,0.9127333333333333,9.562366666666668,0.04126666666666667,4529.993733333334,1121.8879333333334,107.13199999999999,24943.054933333333,10940.727166666666,3701.1221666666665,405.9580583333333,30843.236733333335,nfs
337,0.0,0.0,1048576.0,1024.0,16.0,2.0,8.0,16.0,0.2702,0.36610000000000004,4.567966666666667,0.04016666666666666,3790.4945000000002,2797.0850666666665,224.1707,25657.746633333332,10940.727166666666,3701.1221666666665,405.9580583333333,30843.236733333335,nfs
338,0.0,0.0,1048576.0,1024.0,16.0,4.0,4.0,16.0,0.10389999999999999,0.22393333333333332,2.322033333333333,0.025166666666666667,10078.3642,4670.627066666667,441.00246666666663,40947.55273333334,10940.727166666666,3701.1221666666665,405.9580583333333,30843.236733333335,ave_nfs
339,0.0,0.0,1048576.0,1024.0,16.0,8.0,2.0,16.0,0.056466666666666665,0.2862,1.2026333333333332,0.023266666666666668,18614.852499999997,3577.9133333333334,851.5270666666667,44021.10453333333,10940.727166666666,3701.1221666666665,405.9580583333333,30843.236733333335,ave_nfs
340,0.0,0.0,1048576.0,1024.0,16.0,16.0,1.0,16.0,0.05876666666666667,0.16156666666666666,,0.054933333333333334,17689.930900000003,6338.097433333333,,18646.72483333333,10940.727166666666,3701.1221666666665,,30843.236733333335,ave_localssd
341,0.0,0.0,1048576.0,1024.0,32.0,1.0,32.0,32.0,0.22013333333333332,0.7261000000000001,9.399466666666667,0.026466666666666666,4654.509,1410.9180333333334,108.94603333333333,39753.67243333333,13007.246877777776,4986.918355555555,576.98594,51787.857166666676,nfs
342,0.0,0.0,1048576.0,1024.0,32.0,2.0,16.0,32.0,0.46513333333333334,0.3837333333333333,4.5538,0.02376666666666667,2202.8029,2675.5832666666665,224.86623333333333,43175.0005,13007.246877777776,4986.918355555555,576.98594,51787.857166666676,nfs
343,0.0,0.0,1048576.0,1024.0,32.0,4.0,8.0,32.0,0.12220000000000002,0.21346666666666667,2.3031666666666664,0.0198,9296.442366666666,4817.2144,444.60583333333335,52237.45873333333,13007.246877777776,4986.918355555555,576.98594,51787.857166666676,nfs
344,0.0,0.0,1048576.0,1024.0,32.0,8.0,4.0,32.0,0.04703333333333334,0.28309999999999996,1.2209666666666668,0.014866666666666667,21929.14096666667,3617.5133,839.0937,68960.94406666666,13007.246877777776,4986.918355555555,576.98594,51787.857166666676,ave_nfs
345,0.0,0.0,1048576.0,1024.0,32.0,16.0,2.0,32.0,0.049166666666666664,0.14876666666666669,,0.040933333333333335,20944.642433333334,6883.370033333333,,26745.374933333336,13007.246877777776,4986.918355555555,,51787.857166666676,ave_localssd
346,0.0,0.0,1048576.0,1024.0,32.0,32.0,1.0,32.0,0.09756666666666668,0.09796666666666666,0.8121666666666667,0.012833333333333334,19015.9436,10516.9111,1267.4179000000001,79854.69233333333,13007.246877777776,4986.918355555555,576.98594,51787.857166666676,ave_nfs
347,0.0,0.0,1048576.0,1024.0,64.0,1.0,64.0,64.0,0.2217,0.6919333333333334,9.478,0.0295,4630.027033333333,1480.6658,108.04673333333334,35437.76993333334,11074.943311111108,5168.041311111112,537.0434666666666,78848.48211666667,nfs
348,0.0,0.0,1048576.0,1024.0,64.0,2.0,32.0,64.0,0.9016000000000001,0.3704,4.5530333333333335,0.020433333333333335,1135.9838,2767.4806000000003,224.9054,50460.28143333333,11074.943311111108,5168.041311111112,537.0434666666666,78848.48211666667,nfs
