operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b026-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b027-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b028-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b02-xd-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b031-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b032-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b035-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b036-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b039-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b040-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b045-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b046-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b047-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b049-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b054-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b057-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b058-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b05d-ta-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b065-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b066-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b072-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b073-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b075-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b076-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b078-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b079-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b081-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b082-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b084-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b086-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b088-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b093-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b201-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b203-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b204-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b206-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b207-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b208-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b900-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b901-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b916-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b917-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b918-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b921-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b926-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b927-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b928-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b932-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b933-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b934-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b935-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b941-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b943-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b944-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b945-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,b946-pb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bael-xv-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bak-ci-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,band-xv-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,banj-xv-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bar-ci-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bary-xv-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,batg-xv-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bbb-cn-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bbgh-cu-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bbr-ci-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bbsr-iu-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bc3-ci-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bcip-cu-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bear-yt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bel-ci-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bel-pl-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,benn-yt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,berg-xv-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bfo-ii-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bfs-ci-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bfz-nz-10_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bgne-ta-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bill-iu-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,biny-us-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bity-xv-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bjt-ic-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bkta-xv-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bkz-nz-10_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bla-us-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,blo-nm-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,blun-nu-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bmn-lb-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bmo-us-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bni-mn-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,borg-ii-10_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,boz-us-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bral-us-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,brant-ch-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,brnj-ld-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,brny-ld-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bsd-dk-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,btdf-ms-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,byrd-yt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,bzn-az-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,c02-xd-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,c06d-ta-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,c40a-ta-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,can-g-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cbks-us-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cbn-us-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,ccm-iu-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,ccm-iu-10_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cel-mn-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,chf-ci-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,chm-kn-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,chto-iu-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,chto-iu-10_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cia-ci-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,clf-g-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,clrk-yt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cmb-bk-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cmla-ii-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cngn-nu-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cnnc-us-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,coco-ii-10_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,coi-ss-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cola-iu-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cola-iu-10_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cor-iu-10_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cowi-us-00_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cpe-az-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cpny-ld-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cpsm-xv-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,crin-nu-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cry-az-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,crzf-g-10_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,cwc-ci-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d01-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d02-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d03d-ta-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d03-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d04e-ta-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d04-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d05-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d06-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d07-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d08-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d09-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d11-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
