operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,estimated_trMiB_ssd_p,estimated_trMiB_beegfs_p,estimated_trMiB_ssd_16p,estimated_ts_slope_ssd_16p,estimated_trMiB_beegfs_16p,estimated_ts_slope_beegfs_16p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p
1,0,81.00746268656717,0.010352134704589844,16,16,0.097359878,[1],1,16,0.10632855049992815,1,134,mProject,148376-dc284,region-oversized.hdr,1,initial_data,,,22238.80538288799,0.017716107,4931.863549404491,0.017716107,,,,
1,1,81.00746268656717,0.010352134704589844,16,16,0.097359878,[1],1,16,0.10632855049992815,1,134,mProject,148376-dc284,poss2ukstu_blue_003_004.fits,1,initial_data,,,22238.80538288799,0.017716107,4931.863549404491,0.017716107,,,,
0,0,1.0485896445131375,0.010352134704589844,16,16,0.044082914,[1],1,16,0.23483326679787647,1,10352,mProject,148376-dc284,pposs2ukstu_blue_003_004.fits,1,,,,1443.1673475372327,1.8310745949074072,4818.578227557322,5.667179516,,,,
0,0,1.0485896445131375,0.010352134704589844,16,16,0.044082914,[1],1,16,0.23483326679787647,1,10352,mProject,148376-dc284,pposs2ukstu_blue_003_004_area.fits,1,,,,1443.1673475372327,1.8310745949074072,4818.578227557322,5.667179516,,,,
0,0,1.049400618716164,0.010352134704589844,16,16,0.04392845,[1],1,16,0.23565900241392182,1,10344,mProject,148374-dc284,pposs2ukstu_blue_003_002_area.fits,1,,,,1443.1677187757978,1.8310745949074072,4818.579376541419,5.667179516,,,,
1,0,66.18902439,0.010352134704589844,16,16,0.078285733,[1],1,16,0.13223526571041808,1,164,mProject,148374-dc284,region-oversized.hdr,1,initial_data,,,22102.161310001837,0.002280234,4910.868861913229,0.002280234,,,,
1,1,66.18902439,0.010352134704589844,16,16,0.078285733,[1],1,16,0.13223526571041808,1,164,mProject,148374-dc284,poss2ukstu_blue_003_002.fits,1,initial_data,,,22102.161310001837,0.002280234,4910.868861913229,0.002280234,,,,
0,0,1.049400618716164,0.010352134704589844,16,16,0.04392845,[1],1,16,0.23565900241392182,1,10344,mProject,148374-dc284,pposs2ukstu_blue_003_002.fits,1,,,,1443.1677187757978,1.8310745949074072,4818.579376541419,5.667179516,,,,
1,0,83.5,0.010352134704589844,16,16,0.072744013,[1],1,16,0.1423090956583581,1,130,mProject,148379-dc284,region-oversized.hdr,1,initial_data,,,22261.789616686277,0.0203125,4935.394963505585,0.0203125,,,,
1,1,83.5,0.010352134704589844,16,16,0.072744013,[1],1,16,0.1423090956583581,1,130,mProject,148379-dc284,poss2ukstu_blue_004_003.fits,1,initial_data,,,22261.789616686277,0.0203125,4935.394963505585,0.0203125,,,,
0,0,1.0504161021869556,0.010352134704589844,16,16,0.041224463,[1],1,16,0.25111630209931035,1,10334,mProject,148379-dc284,pposs2ukstu_blue_004_003_area.fits,1,,,,1443.168183632294,1.8310745949074072,4818.580815273201,5.667179516,,,,
0,0,1.0504161021869556,0.010352134704589844,16,16,0.041224463,[1],1,16,0.25111630209931035,1,10334,mProject,148379-dc284,pposs2ukstu_blue_004_003.fits,1,,,,1443.168183632294,1.8310745949074072,4818.580815273201,5.667179516,,,,
1,1,67.00617283950618,0.010352134704589844,16,16,0.199416321,[1],1,16,0.051912173751264036,1,162,mProject,148366-dc284,poss2ukstu_blue_001_002.fits,1,initial_data,,,22109.696415255643,0.00313143,4912.026593651431,0.00313143,,,,
0,0,1.0508228460793805,0.010352134704589844,16,16,0.037649469,[1],1,16,0.2749609750031227,1,10330,mProject,148366-dc284,pposs2ukstu_blue_001_002.fits,1,,,,1443.168369826896,1.8310745949074072,4818.581391545864,5.667179516,,,,
1,0,67.00617283950618,0.010352134704589844,16,16,0.199416321,[1],1,16,0.051912173751264036,1,162,mProject,148366-dc284,region-oversized.hdr,1,initial_data,,,22109.696415255643,0.00313143,4912.026593651431,0.00313143,,,,
0,0,1.0508228460793805,0.010352134704589844,16,16,0.037649469,[1],1,16,0.2749609750031227,1,10330,mProject,148366-dc284,pposs2ukstu_blue_001_002_area.fits,1,,,,1443.168369826896,1.8310745949074072,4818.581391545864,5.667179516,,,,
1,0,81.00746268656717,0.010352134704589844,16,16,0.08568943,[1],1,16,0.1208099377553316,1,134,mProject,148368-dc284,region-oversized.hdr,1,initial_data,,,22238.80538288799,0.017716107,4931.863549404491,0.017716107,,,,
1,1,81.00746268656717,0.010352134704589844,16,16,0.08568943,[1],1,16,0.1208099377553316,1,134,mProject,148368-dc284,poss2ukstu_blue_001_004.fits,1,initial_data,,,22238.80538288799,0.017716107,4931.863549404491,0.017716107,,,,
0,0,0.9711039541957416,0.010352134704589844,16,16,0.0376969,[1],1,16,0.27461501355787465,1,11178,mProject,148368-dc284,pposs2ukstu_blue_001_004.fits,1,,,,1443.1318770174805,1.8310745949074072,4818.468446228093,5.667179516,,,,
0,0,0.9711039541957416,0.010352134704589844,16,16,0.0376969,[1],1,16,0.27461501355787465,1,11178,mProject,148368-dc284,pposs2ukstu_blue_001_004_area.fits,1,,,,1443.1318770174805,1.8310745949074072,4818.468446228093,5.667179516,,,,
1,0,81.00746268656717,0.010352134704589844,16,16,0.08568943,[1],1,16,0.1208099377553316,1,134,mProject,148368-dc284,pposs2ukstu_blue_001_004.fits,1,,,,22238.80538288799,0.017716107,4931.863549404491,0.017716107,,,,
1,0,81.00746268656717,0.010352134704589844,16,16,0.08568943,[1],1,16,0.1208099377553316,1,134,mProject,148368-dc284,pposs2ukstu_blue_001_004_area.fits,1,,,,22238.80538288799,0.017716107,4931.863549404491,0.017716107,,,,
1,1,67.84375,0.010352134704589844,16,16,0.01971027,[1],1,16,0.525215266,1,160,mProject,148371-dc284,poss2ukstu_blue_002_003.fits,1,initial_data,,,22117.41989814079,0.004003906,4913.213268683086,0.004003906,,,,
0,0,1.0504161021869556,0.010352134704589844,16,16,0.039222765,[1],1,16,0.2639317932988621,1,10334,mProject,148371-dc284,pposs2ukstu_blue_002_003_area.fits,1,,,,1443.168183632294,1.8310745949074072,4818.580815273201,5.667179516,,,,
1,0,67.84375,0.010352134704589844,16,16,0.01971027,[1],1,16,0.525215266,1,160,mProject,148371-dc284,region-oversized.hdr,1,initial_data,,,22117.41989814079,0.004003906,4913.213268683086,0.004003906,,,,
0,0,1.0504161021869556,0.010352134704589844,16,16,0.039222765,[1],1,16,0.2639317932988621,1,10334,mProject,148371-dc284,pposs2ukstu_blue_002_003.fits,1,,,,1443.168183632294,1.8310745949074072,4818.580815273201,5.667179516,,,,
0,0,1.049400618716164,0.010352134704589844,16,16,0.041354369,[1],1,16,0.2503274733702222,1,10344,mProject,148373-dc284,pposs2ukstu_blue_003_001_area.fits,1,,,,1443.1677187757978,1.8310745949074072,4818.579376541419,5.667179516,,,,
1,0,76.44366197183099,0.010352134704589844,16,16,0.123146703,[1],1,16,0.084063434,1,142,mProject,148373-dc284,region-oversized.hdr,1,initial_data,,,22196.72157452493,0.012962147887323949,4925.397579923614,0.012962147887323949,,,,
0,0,1.049400618716164,0.010352134704589844,16,16,0.041354369,[1],1,16,0.2503274733702222,1,10344,mProject,148373-dc284,pposs2ukstu_blue_003_001.fits,1,,,,1443.1677187757978,1.8310745949074072,4818.579376541419,5.667179516,,,,
1,1,76.44366197183099,0.010352134704589844,16,16,0.123146703,[1],1,16,0.084063434,1,142,mProject,148373-dc284,poss2ukstu_blue_003_001.fits,1,initial_data,,,22196.72157452493,0.012962147887323949,4925.397579923614,0.012962147887323949,,,,
1,1,71.41447368421052,0.010352134704589844,16,16,0.015258,[1],1,16,0.6784725851743245,1,152,mProject,148369-dc284,poss2ukstu_blue_002_001.fits,1,initial_data,,,22150.34632517748,0.00772341,4918.2722517127795,0.00772341,,,,
0,0,1.0489949748743719,0.010352134704589844,16,16,0.044602041,[1],1,16,0.2321000221624352,1,10348,mProject,148369-dc284,pposs2ukstu_blue_002_001_area.fits,1,,,,1443.1675330847645,1.8310745949074072,4818.5788018273015,5.667179516,,,,
1,0,71.41447368421052,0.010352134704589844,16,16,0.015258,[1],1,16,0.6784725851743245,1,152,mProject,148369-dc284,region-oversized.hdr,1,initial_data,,,22150.34632517748,0.00772341,4918.2722517127795,0.00772341,,,,
0,0,1.0489949748743719,0.010352134704589844,16,16,0.044602041,[1],1,16,0.2321000221624352,1,10348,mProject,148369-dc284,pposs2ukstu_blue_002_001.fits,1,,,,1443.1675330847645,1.8310745949074072,4818.5788018273015,5.667179516,,,,
1,1,76.44366197183099,0.010352134704589844,16,16,0.232772179,[1],1,16,0.044473247400368426,1,142,mProject,148367-dc284,poss2ukstu_blue_001_003.fits,1,initial_data,,,22196.72157452493,0.012962147887323949,4925.397579923614,0.012962147887323949,,,,
1,0,76.44366197183099,0.010352134704589844,16,16,0.232772179,[1],1,16,0.044473247400368426,1,142,mProject,148367-dc284,region-oversized.hdr,1,initial_data,,,22196.72157452493,0.012962147887323949,4925.397579923614,0.012962147887323949,,,,
0,0,1.0504161021869556,0.010352134704589844,16,16,0.037045871,[1],1,16,0.27944098559836383,1,10334,mProject,148367-dc284,pposs2ukstu_blue_001_003.fits,1,,,,1443.168183632294,1.8310745949074072,4818.580815273201,5.667179516,,,,
0,0,1.0504161021869556,0.010352134704589844,16,16,0.037045871,[1],1,16,0.27944098559836383,1,10334,mProject,148367-dc284,pposs2ukstu_blue_001_003_area.fits,1,,,,1443.168183632294,1.8310745949074072,4818.580815273201,5.667179516,,,,
1,1,70.48701298701299,0.010352134704589844,16,16,0.142676384,[1],1,16,0.07255675,1,154,mProject,148375-dc284,poss2ukstu_blue_003_003.fits,1,initial_data,,,22141.79400646665,0.006757305,4916.958230146625,0.006757305,,,,
1,0,70.48701298701299,0.010352134704589844,16,16,0.142676384,[1],1,16,0.07255675,1,154,mProject,148375-dc284,region-oversized.hdr,1,initial_data,,,22141.79400646665,0.006757305,4916.958230146625,0.006757305,,,,
0,0,1.0489949748743719,0.010352134704589844,16,16,0.043266169,[1],1,16,0.23926626608863483,1,10348,mProject,148375-dc284,pposs2ukstu_blue_003_003_area.fits,1,,,,1443.1675330847645,1.8310745949074072,4818.5788018273015,5.667179516,,,,
0,0,1.0489949748743719,0.010352134704589844,16,16,0.043266169,[1],1,16,0.23926626608863483,1,10348,mProject,148375-dc284,pposs2ukstu_blue_003_003.fits,1,,,,1443.1675330847645,1.8310745949074072,4818.5788018273015,5.667179516,,,,
1,0,84.8046875,0.010352134704589844,16,16,0.129899992,[1],1,16,0.079693113,1,128,mProject,148380-dc284,region-oversized.hdr,1,initial_data,,,22273.820426565067,0.021671549479166666,4937.243438074127,0.021671549479166666,,,,
1,1,84.8046875,0.010352134704589844,16,16,0.129899992,[1],1,16,0.079693113,1,128,mProject,148380-dc284,poss2ukstu_blue_004_004.fits,1,initial_data,,,22273.820426565067,0.021671549479166666,4937.243438074127,0.021671549479166666,,,,
0,0,1.0500096730508803,0.010352134704589844,16,16,0.044826484,[1],1,16,0.23093791394814378,1,10338,mProject,148380-dc284,pposs2ukstu_blue_004_004_area.fits,1,,,,1443.1679975817776,1.8310745949074072,4818.580239446482,5.667179516,,,,
0,0,1.0500096730508803,0.010352134704589844,16,16,0.044826484,[1],1,16,0.23093791394814378,1,10338,mProject,148380-dc284,pposs2ukstu_blue_004_004.fits,1,,,,1443.1679975817776,1.8310745949074072,4818.580239446482,5.667179516,,,,
1,0,83.5,0.010352134704589844,16,16,0.075705412,[1],1,16,0.13674233362061147,1,130,mProject,148377-dc284,region-oversized.hdr,1,initial_data,,,22261.789616686277,0.0203125,4935.394963505585,0.0203125,,,,
0,0,1.0504161021869556,0.010352134704589844,16,16,0.039374002,[1],1,16,0.2629180215054046,1,10334,mProject,148377-dc284,pposs2ukstu_blue_004_001_area.fits,1,,,,1443.168183632294,1.8310745949074072,4818.580815273201,5.667179516,,,,
1,1,83.5,0.010352134704589844,16,16,0.075705412,[1],1,16,0.13674233362061147,1,130,mProject,148377-dc284,poss2ukstu_blue_004_001.fits,1,initial_data,,,22261.789616686277,0.0203125,4935.394963505585,0.0203125,,,,
0,0,1.0504161021869556,0.010352134704589844,16,16,0.039374002,[1],1,16,0.2629180215054046,1,10334,mProject,148377-dc284,pposs2ukstu_blue_004_001.fits,1,,,,1443.168183632294,1.8310745949074072,4818.580815273201,5.667179516,,,,
1,1,60.98314606741573,0.010352134704589844,16,16,0.17932886,[1],1,16,0.057727098,1,178,mProject,148370-dc284,poss2ukstu_blue_002_002.fits,1,initial_data,,,22054.156763047824,36.88487819126158,4903.493200165362,5.667179516,,,,
0,0,1.0508228460793805,0.010352134704589844,16,16,0.037815786,[1],1,16,0.27375167356272445,1,10330,mProject,148370-dc284,pposs2ukstu_blue_002_002_area.fits,1,,,,1443.168369826896,1.8310745949074072,4818.581391545864,5.667179516,,,,
1,0,60.98314606741573,0.010352134704589844,16,16,0.17932886,[1],1,16,0.057727098,1,178,mProject,148370-dc284,region-oversized.hdr,1,initial_data,,,22054.156763047824,36.88487819126158,4903.493200165362,5.667179516,,,,
0,0,1.0508228460793805,0.010352134704589844,16,16,0.037815786,[1],1,16,0.27375167356272445,1,10330,mProject,148370-dc284,pposs2ukstu_blue_002_002.fits,1,,,,1443.168369826896,1.8310745949074072,4818.581391545864,5.667179516,,,,
1,0,76.44366197183099,0.010352134704589844,16,16,0.080199123,[1],1,16,0.12908039785659306,1,142,mProject,148365-dc284,region-oversized.hdr,1,initial_data,,,22196.72157452493,0.012962147887323949,4925.397579923614,0.012962147887323949,,,,
1,1,76.44366197183099,0.010352134704589844,16,16,0.080199123,[1],1,16,0.12908039785659306,1,142,mProject,148365-dc284,poss2ukstu_blue_001_001.fits,1,initial_data,,,22196.72157452493,0.012962147887323949,4925.397579923614,0.012962147887323949,,,,
0,0,1.0489949748743719,0.010352134704589844,16,16,0.039664935,[1],1,16,0.26098957945071244,1,10348,mProject,148365-dc284,pposs2ukstu_blue_001_001_area.fits,1,,,,1443.1675330847645,1.8310745949074072,4818.5788018273015,5.667179516,,,,
0,0,1.0489949748743719,0.010352134704589844,16,16,0.039664935,[1],1,16,0.26098957945071244,1,10348,mProject,148365-dc284,pposs2ukstu_blue_001_001.fits,1,,,,1443.1675330847645,1.8310745949074072,4818.5788018273015,5.667179516,,,,
0,0,1.0504161021869556,0.010352134704589844,16,16,0.038273281,[1],1,16,0.27047941629540057,1,10334,mProject,148372-dc284,pposs2ukstu_blue_002_004.fits,1,,,,1443.168183632294,1.8310745949074072,4818.580815273201,5.667179516,,,,
1,1,81.00746268656717,0.010352134704589844,16,16,0.085953142,[1],1,16,0.12043928195888225,1,134,mProject,148372-dc284,poss2ukstu_blue_002_004.fits,1,initial_data,,,22238.80538288799,0.017716107,4931.863549404491,0.017716107,,,,
0,0,1.0504161021869556,0.010352134704589844,16,16,0.038273281,[1],1,16,0.27047941629540057,1,10334,mProject,148372-dc284,pposs2ukstu_blue_002_004_area.fits,1,,,,1443.168183632294,1.8310745949074072,4818.580815273201,5.667179516,,,,
1,0,81.00746268656717,0.010352134704589844,16,16,0.085953142,[1],1,16,0.12043928195888225,1,134,mProject,148372-dc284,region-oversized.hdr,1,initial_data,,,22238.80538288799,0.017716107,4931.863549404491,0.017716107,,,,
1,1,82.23484848484848,0.010352134704589844,16,16,0.053874862,[1],1,16,0.1921514843896926,1,132,mProject,148378-dc284,poss2ukstu_blue_004_002.fits,1,initial_data,,,22250.12337680381,0.018994634,4933.6025033179085,0.018994634,,,,
0,0,1.0489949748743719,0.010352134704589844,16,16,0.043653943,[1],1,16,0.23714088563752062,1,10348,mProject,148378-dc284,pposs2ukstu_blue_004_002.fits,1,,,,1443.1675330847645,1.8310745949074072,4818.5788018273015,5.667179516,,,,
0,0,1.0489949748743719,0.010352134704589844,16,16,0.043653943,[1],1,16,0.23714088563752062,1,10348,mProject,148378-dc284,pposs2ukstu_blue_004_002_area.fits,1,,,,1443.1675330847645,1.8310745949074072,4818.5788018273015,5.667179516,,,,
1,0,82.23484848484848,0.010352134704589844,16,16,0.053874862,[1],1,16,0.1921514843896926,1,132,mProject,148378-dc284,region-oversized.hdr,1,initial_data,,,22250.12337680381,0.018994634,4933.6025033179085,0.018994634,,,,
1,0,477.4,0.004552841,16,16,3.873e-05,[1],1,16,117.55334847723826,1,10,mDiffFit,149214-dc284,pposs2ukstu_blue_001_004.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.873e-05,[1],1,16,117.55334847723826,1,10,mDiffFit,149214-dc284,region-oversized.hdr,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.873e-05,[1],1,16,117.55334847723826,1,10,mDiffFit,149214-dc284,pposs2ukstu_blue_004_004_area.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.873e-05,[1],1,16,117.55334847723826,1,10,mDiffFit,149214-dc284,pposs2ukstu_blue_001_004_area.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.873e-05,[1],1,16,117.55334847723826,1,10,mDiffFit,149214-dc284,pposs2ukstu_blue_004_004.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.794e-05,[1],1,16,120.00108556993773,1,10,mDiffFit,148961-dc284,pposs2ukstu_blue_001_001_area.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.794e-05,[1],1,16,120.00108556993773,1,10,mDiffFit,148961-dc284,pposs2ukstu_blue_001_001.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.794e-05,[1],1,16,120.00108556993773,1,10,mDiffFit,148961-dc284,region-oversized.hdr,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.794e-05,[1],1,16,120.00108556993773,1,10,mDiffFit,148961-dc284,pposs2ukstu_blue_003_002.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.794e-05,[1],1,16,120.00108556993773,1,10,mDiffFit,148961-dc284,pposs2ukstu_blue_003_002_area.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.209e-05,[1],1,16,141.87725729272165,1,10,mDiffFit,149096-dc284,pposs2ukstu_blue_001_003.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.209e-05,[1],1,16,141.87725729272165,1,10,mDiffFit,149096-dc284,region-oversized.hdr,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.209e-05,[1],1,16,141.87725729272165,1,10,mDiffFit,149096-dc284,pposs2ukstu_blue_003_002_area.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.209e-05,[1],1,16,141.87725729272165,1,10,mDiffFit,149096-dc284,pposs2ukstu_blue_001_003_area.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.209e-05,[1],1,16,141.87725729272165,1,10,mDiffFit,149096-dc284,pposs2ukstu_blue_003_002.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,4.151e-05,[1],1,16,109.68058748550801,1,10,mDiffFit,149021-dc284,region-oversized.hdr,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,4.151e-05,[1],1,16,109.68058748550801,1,10,mDiffFit,149021-dc284,pposs2ukstu_blue_002_004.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,4.151e-05,[1],1,16,109.68058748550801,1,10,mDiffFit,149021-dc284,pposs2ukstu_blue_001_002.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,4.151e-05,[1],1,16,109.68058748550801,1,10,mDiffFit,149021-dc284,pposs2ukstu_blue_002_004_area.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,4.151e-05,[1],1,16,109.68058748550801,1,10,mDiffFit,149021-dc284,pposs2ukstu_blue_001_002_area.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,0.9673758865248226,0.004552841,16,16,0.006442009,[1],1,16,0.7067424442473517,1,4935,mDiffFit,149378-dc284,region-oversized.hdr,2,mProject,,,21500.73436455098,36.88487819126158,4818.462014558795,5.667179516,,,,
1,0,0.9673758865248226,0.004552841,16,16,0.006442009,[1],1,16,0.7067424442473517,1,4935,mDiffFit,149378-dc284,pposs2ukstu_blue_003_003.fits,2,mProject,,,21500.73436455098,36.88487819126158,4818.462014558795,5.667179516,,,,
1,0,0.9673758865248226,0.004552841,16,16,0.006442009,[1],1,16,0.7067424442473517,1,4935,mDiffFit,149378-dc284,pposs2ukstu_blue_003_003_area.fits,2,mProject,,,21500.73436455098,36.88487819126158,4818.462014558795,5.667179516,,,,
1,0,0.9673758865248226,0.004552841,16,16,0.006442009,[1],1,16,0.7067424442473517,1,4935,mDiffFit,149378-dc284,pposs2ukstu_blue_002_002.fits,2,mProject,,,21500.73436455098,36.88487819126158,4818.462014558795,5.667179516,,,,
1,0,0.9673758865248226,0.004552841,16,16,0.006442009,[1],1,16,0.7067424442473517,1,4935,mDiffFit,149378-dc284,pposs2ukstu_blue_002_002_area.fits,2,mProject,,,21500.73436455098,36.88487819126158,4818.462014558795,5.667179516,,,,
1,0,2.6933333333333334,0.008090973,16,16,0.013258152,[1],1,16,0.6102640021317167,1,3150,mDiffFit,149440-dc284,pposs2ukstu_blue_002_004_area.fits,2,mProject,,,21516.652118717244,36.88487819126158,4820.908043697045,5.667179516,,,,
1,0,2.6933333333333334,0.008090973,16,16,0.013258152,[1],1,16,0.6102640021317167,1,3150,mDiffFit,149440-dc284,pposs2ukstu_blue_002_003_area.fits,2,mProject,,,21516.652118717244,36.88487819126158,4820.908043697045,5.667179516,,,,
1,0,2.170376055257099,0.008090973,16,16,0.012074055,[1],1,16,0.6701123110993469,1,3909,mDiffFit,148921-dc284,1-diff.000001.000002.fits,2,mProject,,,21511.829814841974,36.88487819126158,4820.167120503593,5.667179516,,,,
1,0,2.6933333333333334,0.008090973,16,16,0.013258152,[1],1,16,0.6102640021317167,1,3150,mDiffFit,149440-dc284,pposs2ukstu_blue_002_003.fits,2,mProject,,,21516.652118717244,36.88487819126158,4820.908043697045,5.667179516,,,,
0,0,3.3800796812749003,0.008090973,16,16,0.008952726,[1],1,16,0.9037440552062719,1,2510,mDiffFit,149440-dc284,1-diff.000007.000008_area.fits,2,mProject,,,1444.2346235145083,1.8310745949074072,4821.881022405901,5.667179516,,,,
1,0,2.6933333333333334,0.008090973,16,16,0.013258152,[1],1,16,0.6102640021317167,1,3150,mDiffFit,149440-dc284,pposs2ukstu_blue_002_004.fits,2,mProject,,,21516.652118717244,36.88487819126158,4820.908043697045,5.667179516,,,,
0,0,3.3800796812749003,0.008090973,16,16,0.008952726,[1],1,16,0.9037440552062719,1,2510,mDiffFit,149440-dc284,1-diff.000007.000008.fits,2,mProject,,,1444.2346235145083,1.8310745949074072,4821.881022405901,5.667179516,,,,
1,0,2.6933333333333334,0.008090973,16,16,0.013258152,[1],1,16,0.6102640021317167,1,3150,mDiffFit,149440-dc284,region-oversized.hdr,2,mProject,,,21516.652118717244,36.88487819126158,4820.908043697045,5.667179516,,,,
0,0,2.7192307692307693,0.008090973,16,16,0.012447944,[1],1,16,0.6499846802323841,1,3120,mDiffFit,148996-dc284,1-diff.000002.000003_area.fits,2,mProject,,,1443.9321076010292,1.8310745949074072,4820.944735051601,5.667179516,,,,
1,0,2.167603474706183,0.008090973,16,16,0.012157432,[1],1,16,0.6655166074867312,1,3914,mDiffFit,148996-dc284,1-diff.000002.000003.fits,2,mProject,,,21511.804248268003,36.88487819126158,4820.163192325667,5.667179516,,,,
1,0,2.167603474706183,0.008090973,16,16,0.012157432,[1],1,16,0.6655166074867312,1,3914,mDiffFit,148996-dc284,pposs2ukstu_blue_001_003_area.fits,2,mProject,,,21511.804248268003,36.88487819126158,4820.163192325667,5.667179516,,,,
1,0,2.167603474706183,0.008090973,16,16,0.012157432,[1],1,16,0.6655166074867312,1,3914,mDiffFit,148996-dc284,pposs2ukstu_blue_001_002.fits,2,mProject,,,21511.804248268003,36.88487819126158,4820.163192325667,5.667179516,,,,
1,0,2.167603474706183,0.008090973,16,16,0.012157432,[1],1,16,0.6655166074867312,1,3914,mDiffFit,148996-dc284,pposs2ukstu_blue_001_003.fits,2,mProject,,,21511.804248268003,36.88487819126158,4820.163192325667,5.667179516,,,,
0,0,2.7192307692307693,0.008090973,16,16,0.012447944,[1],1,16,0.6499846802323841,1,3120,mDiffFit,148996-dc284,1-diff.000002.000003.fits,2,mProject,,,1443.9321076010292,1.8310745949074072,4820.944735051601,5.667179516,,,,
1,0,2.167603474706183,0.008090973,16,16,0.012157432,[1],1,16,0.6655166074867312,1,3914,mDiffFit,148996-dc284,region-oversized.hdr,2,mProject,,,21511.804248268003,36.88487819126158,4820.163192325667,5.667179516,,,,
1,0,2.167603474706183,0.008090973,16,16,0.012157432,[1],1,16,0.6655166074867312,1,3914,mDiffFit,148996-dc284,pposs2ukstu_blue_001_002_area.fits,2,mProject,,,21511.804248268003,36.88487819126158,4820.163192325667,5.667179516,,,,
1,0,477.4,0.004552841,16,16,3.512e-05,[1],1,16,129.636708,1,10,mDiffFit,149106-dc284,pposs2ukstu_blue_001_003_area.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.512e-05,[1],1,16,129.636708,1,10,mDiffFit,149106-dc284,pposs2ukstu_blue_003_004_area.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.512e-05,[1],1,16,129.636708,1,10,mDiffFit,149106-dc284,region-oversized.hdr,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.512e-05,[1],1,16,129.636708,1,10,mDiffFit,149106-dc284,pposs2ukstu_blue_003_004.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,477.4,0.004552841,16,16,3.512e-05,[1],1,16,129.636708,1,10,mDiffFit,149106-dc284,pposs2ukstu_blue_001_003.fits,2,mProject,,,25894.02419124314,0.430625,5493.469316535145,0.430625,,,,
1,0,0.7365862128841812,0.008090973,16,16,0.012448655,[1],1,16,0.649947557,1,11518,mDiffFit,149006-dc284,1-diff.000002.000005.fits,2,mProject,,,21498.608523920026,36.88487819126158,4818.135734397526,5.667179516,,,,
1,0,0.859748683,0.008090973,16,16,0.01281728,[1],1,16,0.6312550635072828,1,9868,mDiffFit,149848-dc284,pposs2ukstu_blue_004_001_area.fits,2,mProject,,,21499.744232093424,36.88487819126158,4818.310230353904,5.667179516,,,,
