operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,estimated_trMiB_ssd_p,estimated_trMiB_beegfs_p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p
1,1,354.2469672,17.09924316,1,1,0.211423541,[1],1,,80.87672301384121,1,50614,aggregate,190758-dlt02,stage0000_task0009.h5,1,openmm,,,4902.581670685693,0.30234059087735937,1439.9904811612641,0.30234059087735937
1,1,354.2469672,17.09924316,1,1,0.211423541,[1],1,,80.87672301384121,1,50614,aggregate,190758-dlt02,stage0000_task0004.h5,1,openmm,,,4902.581670685693,0.30234059087735937,1439.9904811612641,0.30234059087735937
1,1,354.2469672,17.09924316,1,1,0.211423541,[1],1,,80.87672301384121,1,50614,aggregate,190758-dlt02,stage0000_task0011.h5,1,openmm,,,4902.581670685693,0.30234059087735937,1439.9904811612641,0.30234059087735937
1,1,354.2469672,17.09924316,1,1,0.211423541,[1],1,,80.87672301384121,1,50614,aggregate,190758-dlt02,stage0000_task0008.h5,1,openmm,,,4902.581670685693,0.30234059087735937,1439.9904811612641,0.30234059087735937
1,1,354.2469672,17.09924316,1,1,0.211423541,[1],1,,80.87672301384121,1,50614,aggregate,190758-dlt02,stage0000_task0001.h5,1,openmm,,,4902.581670685693,0.30234059087735937,1439.9904811612641,0.30234059087735937
1,1,354.2469672,17.09924316,1,1,0.211423541,[1],1,,80.87672301384121,1,50614,aggregate,190758-dlt02,stage0000_task0006.h5,1,openmm,,,4902.581670685693,0.30234059087735937,1439.9904811612641,0.30234059087735937
1,1,354.2469672,17.09924316,1,1,0.211423541,[1],1,,80.87672301384121,1,50614,aggregate,190758-dlt02,stage0000_task0003.h5,1,openmm,,,4902.581670685693,0.30234059087735937,1439.9904811612641,0.30234059087735937
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,stage0000_task0005.h5,1,openmm,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,embeddings-epoch-2-20241202-192946.h5,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,epoch-9-20241202-193042.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,epoch-7-20241202-193029.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,encoder-weights.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,discriminator-weights.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,stage0000_task0004.h5,1,openmm,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,epoch-8-20241202-193035.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,epoch-2-20241202-192946.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,generator-weights.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,stage0000_task0003.h5,1,openmm,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,epoch-5-20241202-193005.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
1,1,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,virtual_stage0003_task0000.h5,1,openmm,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1,,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,embeddings-epoch-1-20241202-192940.h5,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,epoch-4-20241202-192959.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,stage0000_task0006.h5,1,openmm,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,epoch-10-20241202-193048.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,stage0000_task0008.h5,1,openmm,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,embeddings-epoch-7-20241202-193029.h5,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,stage0000_task0011.h5,1,openmm,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,epoch-3-20241202-192953.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1,,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,stage0000_task0009.h5,1,openmm,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,virtual_stage0000_task0000.h5,1,,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,stage0000_task0002.h5,1,openmm,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,stage0000_task0007.h5,1,openmm,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,embeddings-epoch-4-20241202-192959.h5,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,epoch-6-20241202-193022.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,embeddings-epoch-3-20241202-192953.h5,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,embeddings-epoch-6-20241202-193022.h5,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,embeddings-epoch-8-20241202-193035.h5,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,epoch-1-20241202-192940.pt,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,embeddings-epoch-9-20241202-193042.h5,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,[1],1,,2276.7298671027365,1,303,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1,final_data,,,1945.9907616597693,0.6104690937843785,4229.9009603922605,0.6104690937843785
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,[1],1,,48.02079517326928,1,284534,training,190907-dlt02,stage0000_task0010.h5,1,openmm,,,4303.421091432858,0.097135052,1301.0681653291779,0.097135052
0,1,4452.75,0.016985893,1,1,2.8633e-05,[1],1,,593.2278576995676,1,4,inference,191338-dlt02,virtual_stage0003_task0000.h5,1,final_data,,,1875.8875522514745,0.000341558,3768.538703616926,0.000341558
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0000.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0005.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0009.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0007.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0008.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0002.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0011.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0004.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,1,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,virtual_stage0000_task0000.h5,2,training,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0010.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0001.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0003.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,[1],1,,102.54328686781481,1,72982,inference,191338-dlt02,stage0000_task0006.h5,2,openmm,,,4462.649941,0.15183047418084825,1337.9802856543747,0.15183047418084825
